iTemp,eTemp,X,Y,Z,pressure,time,GPS coord,GPS coord,Alt
19.171875,17.109375,201.849,15.25,1033.584,843.46,135.0,45.662879000000004,-111.0449215,1506.0,19.7
19.09375,17.2734375,171.53199999999998,25.375999999999998,967.155,844.32,137.0,45.662883,-111.044902,1506.0,19.7
19.046875,17.1796875,136.701,27.694,983.991,844.3,139.0,45.662886666666665,-111.04489550000002,1507.0,19.63
19.2109375,17.046875,75.579,93.086,972.34,844.44,139.0,45.662886666666665,-111.04489550000002,1507.0,19.65
19.21875,17.125,99.42999999999999,184.281,905.362,845.34,142.0,45.66287616666667,-111.04491283333333,1506.0,19.72
19.078125,17.21875,270.474,-266.631,943.731,850.01,144.0,45.662871833333334,-111.04491950000002,1505.0,19.76
19.1796875,17.3125,28.121,-227.103,1150.216,850.18,146.0,45.6628545,-111.04493216666667,1505.0,19.86
19.3125,17.5078125,37.027,-84.05799999999999,1069.879,850.28,148.0,45.66286733333333,-111.044921,1509.0,19.92
19.3828125,17.875,99.857,4.819,808.555,850.15,150.0,45.662849333333334,-111.04491999999999,1507.0,19.95
19.421875,17.90625,34.891999999999996,-88.145,956.5409999999999,850.14,152.0,45.662845333333344,-111.04491099999998,1504.0,20.0
19.609375,18.015625,-20.679,14.03,1017.358,850.19,154.0,45.66284433333333,-111.04489283333332,1504.0,20.03
